year,quarter,uk_epu_migrant_index,uk_fear_index,germany_epu_migrant_index,germany_fear_index,usa_epu_migrant_index,usa_fear_index,france_epu_migrant_index,france_fear_index,date
2008,1,182.39007879569454,141.20394413104768,21.385189150639565,162.80712296665797,199.6817812028379,102.64250295495494,151.93894103454642,147.3584835235543,2008-01-01
2008,2,297.4638587125074,157.01429240965047,17.047165248204458,114.13400298466006,75.67771707771419,87.39261977598832,98.49413489465198,148.71086553871072,2008-04-01
2008,3,193.676295995516,107.18900755052697,53.77777072499127,92.91674057002804,90.70512283396884,88.16533237361453,202.45370584603197,145.64452371091411,2008-07-01
2008,4,175.9415686202609,112.53173256028464,54.547900878579625,81.9755721674795,145.67327175408874,74.61435050877118,231.06388930650374,128.5177838563253,2008-10-01
2009,1,110.7869793629937,128.67867398348562,19.264780487502755,108.69799878274004,152.08606252152418,77.2430427786776,128.30399465139476,145.2893473080221,2009-01-01
2009,2,215.19588443946222,152.29719617128686,19.355845391721626,107.64418212129674,84.79134459164624,79.06569383058313,95.53108014016105,144.23711248072163,2009-04-01
2009,3,226.3399570265058,152.9248515097312,19.93053829456661,74.79025712345113,63.90827405985831,72.25066294720052,249.46832347930757,122.96791278081099,2009-07-01
2009,4,190.65582541670508,159.48239088990306,19.867681186893304,92.79070683715926,67.13637741710178,62.900914385721826,160.1104471069926,159.5496798841372,2009-10-01
2010,1,222.91659503138104,176.03060808626773,62.22992541973724,85.68023601349903,126.67241022094674,65.26736111565228,92.54090062147279,120.81878570434468,2010-01-01
2010,2,466.7825131471285,212.2731472917668,63.21465214386276,105.23965693134087,172.88974389298932,110.27478839153734,129.02805782662833,116.8874116943094,2010-04-01
2010,3,332.37617491739024,186.88520297702013,82.85780382180266,140.92406594121718,211.3054142998168,103.05804230331181,150.1824214850141,135.25099458004175,2010-07-01
2010,4,445.2291406783936,193.95085340472477,122.58138733048402,130.1656772501986,299.5802501725391,74.35299595024472,63.1945048282989,133.01820138086518,2010-10-01
2011,1,322.78286629021915,192.67223463624535,18.80040905701887,150.74223341412394,136.17284098751773,76.45808812164873,192.9975113692618,173.1236870283189,2011-01-01
2011,2,239.98576410184575,196.41483240972036,63.805673433871604,199.81518227390956,70.75558913770026,72.25632143215431,248.78968277343358,201.35078060360868,2011-04-01
2011,3,107.88413740597362,191.1379078256996,58.776015683522154,157.08927482103442,102.45110996354754,76.14100672337035,235.08578573465013,167.33030469634835,2011-07-01
2011,4,343.53143447508205,161.52934833437084,174.05862242800043,140.97042019599266,114.40102048079252,70.88648412397109,50.5388413945149,122.53815539690787,2011-10-01
2012,1,252.4189563425043,149.92172329779996,50.09864305814082,107.29830535023832,123.2273906619491,61.963945997905256,141.97573178637944,129.37336866367176,2012-01-01
