Date,year,month,EPU,MA_12m,decade
1955-12-01,1955,12,0.0,191.7507478592481,1950
1956-01-01,1956,1,172.213901908114,191.88334922031902,1950
1956-02-01,1956,2,250.897640073456,139.02465557661128,1950
1956-03-01,1956,3,105.05898768345,128.42968937277234,1950
1956-04-01,1956,4,130.233117658716,141.31802633993286,1950
1956-05-01,1956,5,42.9072504848823,131.9167890608684,1950
1956-06-01,1956,6,265.246090934946,119.19212506679555,1950
1956-07-01,1956,7,43.0198679402232,143.31404336647157,1950
1956-08-01,1956,8,83.5328327036156,156.12706373805608,1950
1956-09-01,1956,9,268.908563516449,135.21892706526808,1950
1956-10-01,1956,10,0.0,136.37516467379388,1950
1956-11-01,1956,11,68.2872478976946,128.22444405208998,1950
1956-12-01,1956,12,289.463019596112,173.26010080444848,1950
1957-01-01,1957,1,325.970146367128,169.45121602325105,1950
1957-02-01,1957,2,0.0,177.67925022479105,1950
1957-03-01,1957,3,118.93383898576,170.71818083282304,1950
1957-04-01,1957,4,32.4244701982691,171.10276950555848,1950
1957-05-01,1957,5,583.335131513184,171.10276950555848,1950
1957-06-01,1957,6,219.539473560577,165.4121655140839,1950
1957-07-01,1957,7,141.756278358703,152.99474007980376,1950
1957-08-01,1957,8,0.0,125.83056121587644,1950
1957-09-01,1957,9,273.523627589274,136.85684421972778,1950
1957-10-01,1957,10,0.0,135.2682206006666,1950
1957-11-01,1957,11,0.0,140.4671549943515,1950
1957-12-01,1957,12,140.45391438475,101.2427485639604,1950
1958-01-01,1958,1,0.0,87.61547567048503,1950
1958-02-01,1958,2,132.315396046216,77.82898186131827,1950
1958-03-01,1958,3,99.8703555570262,82.24395012669875,1950
1958-04-01,1958,4,94.8116829224877,59.45031449425925,1950
1958-05-01,1958,5,112.642254348491,59.45031449425925,1950
1958-06-01,1958,6,56.0121988388725,62.13641244332923,1950
1958-07-01,1958,7,24.3183526487018,50.4319195779334,1950
1958-08-01,1958,8,52.9796191845658,56.232360594978694,1950
1958-09-01,1958,9,0.0,59.499140320776355,1950
1958-10-01,1958,10,0.0,59.66978486150617,1950
1958-11-01,1958,11,32.2331753888398,57.90779944275018,1950
1958-12-01,1958,12,0.0,50.900528201343555,1950
1959-01-01,1959,1,69.6052922045435,46.232844964770855,1950
1959-02-01,1959,2,171.516752755788,46.729882888422146,1950
1959-03-01,1959,3,101.918090045784,42.314914623041666,1950
1959-04-01,1959,4,73.6678578974157,,1950
1959-05-01,1959,5,28.5549994516116,,1950
1959-06-01,1959,6,0.0,,1950
1959-07-01,1959,7,30.2828077325174,,1950
1959-08-01,1959,8,0.0,,1950
1959-09-01,1959,9,,,1950
1959-10-01,1959,10,35.210676015521,,1950
1959-11-01,1959,11,32.6018293092492,,1950
1959-12-01,1959,12,116.735173810913,,1950
1960-01-01,1960,1,0.0,,1960
1960-02-01,1960,2,0.0,,1960
1960-03-01,1960,3,,,1960
1960-04-01,1960,4,272.388056291369,,1960
1960-05-01,1960,5,0.0,,1960
1960-06-01,1960,6,105.591558200428,,1960
1960-07-01,1960,7,180.095749691695,,1960
1960-08-01,1960,8,0.0,,1960
1960-09-01,1960,9,33.5528550362846,,1960
1960-10-01,1960,10,31.966006212043,85.470993972345,1960
1960-11-01,1960,11,182.9617757545,62.77198928139757,1960
1960-12-01,1960,12,0.0,77.21830426999583,1960
1961-01-01,1961,1,0.0,78.7775618973839,1960
1961-02-01,1961,2,186.989031897638,66.66954200715686,1960
1961-03-01,1961,3,32.1068945841823,73.0765266026343,1960
1961-04-01,1961,4,0.0,86.57729746575359,1960
1961-05-01,1961,5,173.355779863179,83.91346361475,1960
1961-06-01,1961,6,124.302649729085,74.95238584757082,1960
1961-07-01,1961,7,34.7995110089704,81.2569610988648,1960
1961-08-01,1961,8,76.8838151457293,94.69866466978124,1960
1961-09-01,1961,9,195.562105393716,79.11624534497805,1960
1961-10-01,1961,10,0.0,79.52915198816072,1960
1961-11-01,1961,11,75.4288425483499,85.96882528055386,1960
1961-12-01,1961,12,75.6549030155278,71.52251029195561,1960
1962-01-01,1962,1,161.300442850997,67.40000340729729,1960
1962-02-01,1962,2,0.0,64.50004415654975,1960
1962-03-01,1962,3,37.0617743023743,76.70922424114681,1960
1962-04-01,1962,4,77.2760795087177,64.2844751288368,1960
1962-05-01,1962,5,0.0,64.2844751288368,1960
1962-06-01,1962,6,74.8325671131851,57.99873824980765,1960
1962-07-01,1962,7,0.0,57.67037495546942,1960
1962-08-01,1962,8,223.393976160894,48.25484915051347,1960
1962-09-01,1962,9,46.4651160459959,52.428663687112675,1960
1962-10-01,1962,10,0.0,59.59446225987932,1960
1962-11-01,1962,11,0.0,59.81183519801916,1960
1962-12-01,1962,12,71.7145434834691,59.81183519801916,1960
1963-01-01,1963,1,48.3141331915256,60.457881533511035,1960
1963-02-01,1963,2,50.0857744391904,67.47777010586397,1960
1963-03-01,1963,3,123.051357175574,63.703797835678465,1960
1963-04-01,1963,4,79.8845547663959,59.83170483184548,1960
1963-05-01,1963,5,0.0,77.97042712461432,1960
1963-06-01,1963,6,82.5851231390876,82.2188899771869,1960
1963-07-01,1963,7,84.2386628682351,80.40377720409127,1960
1963-08-01,1963,8,178.106308918668,83.51660376680194,1960
1963-09-01,1963,9,0.0,97.71507402363875,1960
1963-10-01,1963,10,217.664667513226,91.59356523359787,1960
1963-11-01,1963,11,50.9815542308711,84.93651900306487,1960
1963-12-01,1963,12,49.9331902063216,92.82511878624645,1960
1964-01-01,1964,1,85.6680519440536,100.81392879348492,1960
1964-02-01,1964,2,220.467417521232,97.65791803471639,1960
1964-03-01,1964,3,49.5932516950834,86.85978426909709,1960
1964-04-01,1964,4,0.0,94.69938653809744,1960
1964-05-01,1964,5,94.6631973981792,86.9970385191756,1960
1964-06-01,1964,6,178.450843225949,98.74573619016519,1960
1964-07-01,1964,7,46.3665337630129,98.17906018288949,1960
1964-08-01,1964,8,48.5287037312363,108.01135040400845,1960
1964-09-01,1964,9,94.0752272280042,89.63906561057244,1960
1964-10-01,1964,10,125.236491286164,107.37415912429522,1960
1964-11-01,1964,11,191.965926282746,113.44811490907382,1960
1964-12-01,1964,12,43.1330781190133,111.70175596727319,1960
1965-01-01,1965,1,203.655534597481,96.83085236511077,1960
1965-02-01,1965,2,0.0,98.81031490276526,1960
1965-03-01,1965,3,262.414373859757,108.26751538133765,1960
1965-04-01,1965,4,72.8874694173432,100.4279131123373,1960
1965-05-01,1965,5,73.7068900965714,92.7962222206301,1960
1965-06-01,1965,6,0.0,84.6095565319012,1960
1965-07-01,1965,7,70.1200842148666,81.01513335531676,1960
1965-08-01,1965,8,162.015109474105,97.83381390246477,1960
1965-09-01,1965,9,0.0,111.80288808874069,1960
1965-10-01,1965,10,33.6562005856777,103.23905743583752,1960
1965-11-01,1965,11,93.7259380179992,129.9708142353425,1960
1965-12-01,1965,12,0.0,136.25156517849945,1960
1966-01-01,1966,1,405.479701163257,136.25156517849945,1960
1966-02-01,1966,2,167.628890235311,149.3946010418854,1960
1966-03-01,1966,3,159.648406024919,135.89334191904334,1960
1966-04-01,1966,4,393.668551011403,135.89334191904334,1960
1966-05-01,1966,5,149.075901414455,133.08865853690352,1960
1966-06-01,1966,6,0.0,125.27816370207024,1960
1966-07-01,1966,7,227.836514575498,141.63400777021891,1960
1966-08-01,1966,8,0.0,107.84403267328082,1960
1966-09-01,1966,9,0.0,93.8749584870049,1960
1966-10-01,1966,10,0.0,80.570924651595,1960
1966-11-01,1966,11,0.0,47.76521206731142,1960
1966-12-01,1966,12,196.270128817784,35.3422202827735,1960
1967-01-01,1967,1,0.0,35.3422202827735,1960
1967-02-01,1967,2,0.0,44.22464528889041,1960
1967-03-01,1967,3,0.0,55.58332143942749,1960
1967-04-01,1967,4,0.0,55.58332143942749,1960
1967-05-01,1967,5,0.0,55.58332143942749,1960
1967-06-01,1967,6,0.0,55.58332143942749,1960
1967-07-01,1967,7,334.425614648901,50.34349614728766,1960
1967-08-01,1967,8,136.304113806445,50.34349614728766,1960
1967-09-01,1967,9,0.0,50.34349614728766,1960
1967-10-01,1967,10,0.0,50.34349614728766,1960
1967-11-01,1967,11,0.0,50.34349614728766,1960
1967-12-01,1967,12,133.392225312106,50.34349614728766,1960
1968-01-01,1968,1,0.0,50.34349614728766,1960
1968-02-01,1968,2,0.0,22.47469492654591,1960
1968-03-01,1968,3,0.0,11.11601877600883,1960
1968-04-01,1968,4,0.0,11.11601877600883,1960
1968-05-01,1968,5,0.0,17.928391878762387,1960
1968-06-01,1968,6,0.0,24.681819849600895,1960
1968-07-01,1968,7,0.0,13.565801073592063,1960
1968-08-01,1968,8,0.0,13.565801073592063,1960
1968-09-01,1968,9,0.0,13.565801073592063,1960
1968-10-01,1968,10,81.7484772330427,13.565801073592063,1960
1968-11-01,1968,11,81.0411356500621,13.565801073592063,1960
1968-12-01,1968,12,0.0,13.565801073592063,1960
1969-01-01,1969,1,0.0,13.565801073592063,1960
1969-02-01,1969,2,0.0,13.565801073592063,1960
1969-03-01,1969,3,0.0,13.565801073592063,1960
1969-04-01,1969,4,0.0,13.565801073592063,1960
1969-05-01,1969,5,0.0,6.753427970838504,1960
1969-06-01,1969,6,0.0,0.0,1960
1969-07-01,1969,7,0.0,0.0,1960
1969-08-01,1969,8,0.0,0.0,1960
1969-09-01,1969,9,0.0,22.96184272502966,1960
1969-10-01,1969,10,0.0,22.96184272502966,1960
1969-11-01,1969,11,0.0,22.96184272502966,1960
1969-12-01,1969,12,0.0,22.96184272502966,1960
1970-01-01,1970,1,0.0,22.96184272502966,1970
1970-02-01,1970,2,275.542112700356,22.96184272502966,1970
1970-03-01,1970,3,0.0,22.96184272502966,1970
1970-04-01,1970,4,0.0,38.478522624915406,1970
1970-05-01,1970,5,0.0,38.478522624915406,1970
1970-06-01,1970,6,0.0,38.478522624915406,1970
1970-07-01,1970,7,0.0,38.478522624915406,1970
1970-08-01,1970,8,0.0,38.478522624915406,1970
1970-09-01,1970,9,186.200158798629,15.516679899885744,1970
1970-10-01,1970,10,0.0,15.516679899885744,1970
1970-11-01,1970,11,0.0,15.516679899885744,1970
1970-12-01,1970,12,0.0,15.516679899885744,1970
1971-01-01,1971,1,0.0,15.516679899885744,1970
1971-02-01,1971,2,0.0,15.516679899885744,1970
1971-03-01,1971,3,0.0,25.502249245685164,1970
1971-04-01,1971,4,0.0,9.985569345799412,1970
1971-05-01,1971,5,0.0,9.985569345799412,1970
1971-06-01,1971,6,0.0,9.985569345799412,1970
1971-07-01,1971,7,0.0,9.985569345799412,1970
1971-08-01,1971,8,119.826832149593,24.50331708111141,1970
1971-09-01,1971,9,0.0,40.50830329979341,1970
1971-10-01,1971,10,0.0,40.50830329979341,1970
1971-11-01,1971,11,0.0,40.50830329979341,1970
1971-12-01,1971,12,0.0,50.75323808314607,1970
1972-01-01,1972,1,174.212972823744,55.7980425415102,1970
1972-02-01,1972,2,192.059834624184,55.7980425415102,1970
1972-03-01,1972,3,0.0,62.415594288259946,1970
1972-04-01,1972,4,0.0,62.415594288259946,1970
1972-05-01,1972,5,122.939217400232,72.7454081185757,1970
1972-06-01,1972,6,60.5376535003695,72.7454081185757,1970
1972-07-01,1972,7,0.0,72.7454081185757,1970
1972-08-01,1972,8,199.23745311059,58.2276603832637,1970
1972-09-01,1972,9,0.0,46.83324228982082,1970
1972-10-01,1972,10,123.957765963789,46.83324228982082,1970
1972-11-01,1972,11,0.0,46.83324228982082,1970
1972-12-01,1972,12,0.0,36.58830750646815,1970
1973-01-01,1973,1,0.0,31.543503048104025,1970
1973-02-01,1973,2,55.3268175028694,31.543503048104025,1970
1973-03-01,1973,3,0.0,14.940381955554862,1970
1973-04-01,1973,4,0.0,14.940381955554862,1970
1973-05-01,1973,5,0.0,4.610568125239112,1970
1973-06-01,1973,6,0.0,4.610568125239112,1970
1973-07-01,1973,7,0.0,4.610568125239112,1970
1973-08-01,1973,8,0.0,4.610568125239112,1970
1973-09-01,1973,9,0.0,0.0,1970
1973-10-01,1973,10,0.0,0.0,1970
1973-11-01,1973,11,0.0,4.298602067984537,1970
1973-12-01,1973,12,0.0,4.298602067984537,1970
1974-01-01,1974,1,0.0,4.298602067984537,1970
1974-02-01,1974,2,0.0,4.298602067984537,1970
1974-03-01,1974,3,0.0,4.298602067984537,1970
1974-04-01,1974,4,51.5832248158145,4.298602067984537,1970
1974-05-01,1974,5,0.0,4.298602067984537,1970
1974-06-01,1974,6,0.0,4.298602067984537,1970
1974-07-01,1974,7,0.0,8.610775097509679,1970
1974-08-01,1974,8,0.0,8.610775097509679,1970
1974-09-01,1974,9,0.0,34.76383269644943,1970
1974-10-01,1974,10,0.0,34.76383269644943,1970
1974-11-01,1974,11,0.0,34.87485389594539,1970
1974-12-01,1974,12,51.7460763543017,34.87485389594539,1970
1975-01-01,1975,1,0.0,34.87485389594539,1970
1975-02-01,1975,2,313.836691187277,34.87485389594539,1970
1975-03-01,1975,3,0.0,34.87485389594539,1970
1975-04-01,1975,4,52.9154792097661,34.87485389594539,1970
1975-05-01,1975,5,0.0,34.87485389594539,1970
1975-06-01,1975,6,0.0,34.87485389594539,1970
1975-07-01,1975,7,0.0,35.08172406609631,1970
1975-08-01,1975,8,0.0,35.08172406609631,1970
1975-09-01,1975,9,0.0,8.928666467156562,1970
1975-10-01,1975,10,0.0,8.928666467156562,1970
1975-11-01,1975,11,0.0,4.519043199676053,1970
1975-12-01,1975,12,54.2285183961127,4.519043199676053,1970
1976-01-01,1976,1,0.0,4.519043199676053,1970
1976-02-01,1976,2,0.0,4.519043199676053,1970
1976-03-01,1976,3,0.0,4.519043199676053,1970
1976-04-01,1976,4,0.0,9.828589582968911,1970
1976-05-01,1976,5,0.0,9.828589582968911,1970
