date,EPU,vol_SP500,vol_Gold,vol_BTC
2017-04-01,101.35633333333334,0.004619721644714816,0.007919820143653283,0.01609427041737109
2017-05-01,92.18935483870968,0.004891273110199794,0.007812137272818601,0.04165613138524704
2017-06-01,95.05999999999999,0.004609424672130065,0.0076203876438716645,0.045411731505551355
2017-07-01,100.40903225806451,0.003556783958266798,0.007709556086085288,0.06535018322668087
2017-08-01,73.28774193548388,0.005869602713800559,0.006706205387978438,0.03774064985304161
2017-09-01,84.18766666666667,0.0035390943991061587,0.007560205969432979,0.062030682511895724
2017-10-01,70.21064516129033,0.003051416103746817,0.0066910066651032106,0.03481191966820036
2017-11-01,91.195,0.003979313097352944,0.007339752638947797,0.046023079594991904
2017-12-01,90.5725806451613,0.003543119074365171,0.0069481451433921855,0.0811562468163857
2018-01-01,114.80000000000001,0.005606620439853675,0.006493914854113407,0.06417720484906349
2018-02-01,84.03857142857143,0.017316631969363547,0.009329008948793,0.07244815258350788
2018-03-01,76.3758064516129,0.012687076731128188,0.007493700466460399,0.0466077640845418
2018-04-01,88.596,0.01090075440858288,0.0073577423777230035,0.04485621842745063
2018-05-01,87.8674193548387,0.006540092157117776,0.006811788324359844,0.029155554546413123
2018-06-01,103.78933333333333,0.005581783202310088,0.006453768623763522,0.03725208965900869
2018-07-01,99.52677419354839,0.005441204043432514,0.005252932097739112,0.03229908976275494
2018-08-01,85.71451612903226,0.004429369019377431,0.007634119051713237,0.02808333594566287
2018-09-01,67.36266666666667,0.00356361222867307,0.005401401094368106,0.025542814417854276
2018-10-01,90.25129032258064,0.014164814516111155,0.009594018547951113,0.016754353309636073
2018-11-01,79.472,0.011862647302982232,0.006399945240663235,0.0481264479437927
2018-12-01,127.53290322580645,0.018689174939656272,0.007935522389533507,0.04429628732778258
2019-01-01,146.58741935483872,0.011635522954129977,0.005918604563505181,0.02641782313768164
2019-02-01,82.65035714285715,0.005185714822556751,0.008002434548268954,0.027907548350229364
2019-03-01,94.65645161290323,0.007396124014678506,0.0067199864662599975,0.01245863401947151
2019-04-01,78.739,0.0038801113538462343,0.0063619402261866475,0.03478553618810104
2019-05-01,94.45225806451613,0.008845827818705448,0.006713457325564766,0.04410808676599288
2019-06-01,137.37066666666666,0.006608563907836358,0.010002020077283562,0.05328029292922044
2019-07-01,94.79645161290323,0.005282208600497941,0.006993025576896902,0.05228541546336068
2019-08-01,155.2332258064516,0.014415361659915145,0.010285276249466034,0.035173762498535
2019-09-01,118.307,0.005562775438459758,0.011580685552378673,0.03119176054202633
2019-10-01,98.00290322580646,0.008248978502613533,0.006612834395076185,0.0388395845258366
2019-11-01,81.042,0.0036164452322608206,0.008231791835963261,0.026750533163013367
2019-12-01,121.3074193548387,0.004813061517657288,0.0064403734816733,0.025088625417619505
2020-01-01,110.07451612903226,0.0075053182286051075,0.006357867604349246,0.029399412397728256
2020-02-01,113.26,0.015852863780224533,0.014025612563750508,0.026577405310825638
2020-03-01,380.3896774193548,0.05933221405216557,0.026693695200767364,0.10699672773821794
2020-04-01,555.3246666666666,0.025794859052417875,0.015849389409729353,0.03676171097560834
2020-05-01,484.18225806451613,0.014440987651155087,0.010593526579895084,0.03574544088193222
2020-06-01,313.916,0.018775363174818323,0.009758191257190345,0.025793971667157228
2020-07-01,359.45258064516133,0.008365186523645915,0.00731396307033506,0.021826771135444976
2020-08-01,298.5867741935484,0.005096313917378743,0.016772415207096474,0.02388922359762938
2020-09-01,247.73666666666668,0.015648189720773593,0.010092444760711089,0.030411624283885174
2020-10-01,271.4293548387097,0.013216993603621358,0.00856063791480366,0.018693026761394265
2020-11-01,264.6863333333333,0.01009897317431379,0.015088022620031897,0.03673316580995825
2020-12-01,238.67387096774195,0.005403201118343422,0.008645393027281865,0.03406415997679723
2021-01-01,216.06225806451613,0.010779444970045553,0.013732527913605606,0.05500643036923707
2021-02-01,154.39642857142857,0.00904313891027126,0.01164963562629119,0.05224065914904995
2021-03-01,176.70193548387098,0.010395430854961116,0.009042675144636648,0.03642592245877267
2021-04-01,122.48066666666666,0.006810556706200617,0.0068443697068910885,0.035365891873780725
2021-05-01,129.4448387096774,0.008884267654351864,0.0067938305468544305,0.05915403658326739
2021-06-01,113.146,0.005273715705352262,0.01168626405362452,0.05154145832169271
2021-07-01,130.01032258064518,0.007410075923623564,0.005772263157837731,0.03156050311515123
2021-08-01,124.14419354838711,0.005201243262380554,0.00981530089731008,0.03296595953704395
2021-09-01,120.22966666666666,0.008043406101022313,0.009622337944719252,0.04063052332906256
2021-10-01,109.64838709677419,0.0068218637395882145,0.007334934757589653,0.034728817658607164
2021-11-01,135.15266666666668,0.008184443111704683,0.009461136311448879,0.033145334749272774
2021-12-01,137.1274193548387,0.010723729994649954,0.007028953384699135,0.0328974437972004
2022-01-01,145.67000000000002,0.011788158372475753,0.009753320929302934,0.02836089614414667
2022-02-01,127.98964285714285,0.014230777998800691,0.00680646326279175,0.04383795886602425
2022-03-01,186.61451612903227,0.014584200602391462,0.016392642696303868,0.032776430268588674
2022-04-01,136.31366666666665,0.01554067042835824,0.010076230863572401,0.02551920681619322
2022-05-01,133.7783870967742,0.019796106001514435,0.008398787314082574,0.04253435327550131
2022-06-01,133.46733333333333,0.01862076641833166,0.007895378233964365,0.04736812844344168
2022-07-01,146.90064516129033,0.012047469965540788,0.010966843852791857,0.03291660708983523
2022-08-01,119.1632258064516,0.012248341323630422,0.007591512024431972,0.028216491040013565
2022-09-01,109.556,0.015117647696759698,0.011975149034385074,0.03386564106534294
2022-10-01,139.82999999999998,0.017532194304781885,0.011334706772398869,0.016564547664907555
2022-11-01,147.65466666666669,0.01738536398376813,0.01195380443318471,0.04374069140858061
2022-12-01,132.44451612903225,0.011281528659567712,0.01379683202166396,0.014692896100196681
2023-01-01,186.76645161290324,0.010482306018711553,0.007137710422649661,0.02276067263207841
2023-02-01,120.97035714285714,0.009749556844391266,0.008331695698805963,0.026576645913962926
2023-03-01,140.28096774193548,0.011349642175701736,0.016911207855213217,0.03593929805319473
2023-04-01,138.75733333333335,0.007498160007283995,0.01112146466949075,0.02073609673677201
2023-05-01,190.45548387096773,0.008053829135052232,0.008977826201265755,0.01788651253522926
2023-06-01,122.38633333333334,0.006770695578983516,0.007132171619697004,0.024867787252916156
2023-07-01,101.65290322580644,0.005070773150516859,0.007856524193947268,0.013052691161473307
2023-08-01,97.61935483870967,0.007759743731771852,0.006238584939156682,0.02158266904608187
2023-09-01,89.22933333333334,0.006913427404245108,0.007003357582909522,0.011642707988936523
2023-10-01,140.10999999999999,0.008897079110094474,0.009850382714751752,0.02276536066624325
2023-11-01,114.53366666666668,0.00698104472314742,0.0078065012075694065,0.02195514860259548
2023-12-01,128.02548387096775,0.0060779660329608525,0.010560750199085207,0.023406927601412667
2024-01-01,143.06548387096774,0.006952632026242646,0.006735656060642175,0.02890211502958934
2024-02-01,133.40724137931034,0.007665342485457011,0.006815544820845387,0.02403655173000842
2024-03-01,112.76225806451613,0.006206871186788717,0.010508470984923758,0.03863752728220404
2024-04-01,119.90033333333332,0.008404393557218877,0.012111493783685258,0.02802262577271144
2024-05-01,91.20129032258063,0.00586864812602223,0.010665089236493376,0.02791493219315505
2024-06-01,86.59966666666666,0.004027902981530622,0.011988090174997622,0.01719985220724307
2024-07-01,144.071935483871,0.00913076021476172,0.012315855505661466,0.024473809774680708
2024-08-01,104.58612903225807,0.012293035498117316,0.010347314339473047,0.03609667818652295
2024-09-01,100.904,0.008742790216718147,0.008155331247373658,0.02223087627433153
2024-10-01,117.2658064516129,0.006956699667980303,0.008937981886198001,0.020226365856341216
2024-11-01,232.69233333333335,0.007582967365298342,0.014634118594952634,0.03138730465352581
2024-12-01,184.91806451612902,0.009051750949777055,0.010907884924699322,0.022865816442512323
2025-01-01,252.38225806451615,0.00884512353014231,0.009575693665729459,0.02243752385261459
2025-02-01,328.42607142857145,0.008349377272312653,0.008031149418165797,0.020349350771789503
2025-03-01,503.66709677419357,0.013025861328999888,0.008750265261605822,0.03506184170077394
2025-04-01,560.876,0.030759650784423682,0.022165594256263375,0.028507078248244656
2025-05-01,499.3090322580645,0.010406008385414318,0.018699080436259896,0.01884097823189707
2025-06-01,399.6626666666667,0.006246332123530296,0.00899939419868678,0.01658974340070486
2025-07-01,371.98516129032254,0.004078513905537464,0.011928062347462303,0.013772527446241634
